Date,ID,Location,User,Text,Source
7/5/12 15:25,220901129133891585,"New York, NY",MetropolisMag,Hope u all had fun! @KItweets: Happy 4th!! @DetrminedDesign @liraluis @honcompany @designmilk @contractmag @TheAdamMoore @designerpages,Twitter for iPhone
7/6/12 13:01,221227381841596416,"New York, NY",MetropolisMag,"#Places that work: #Hearths; ""psychological power of a glowing, cracking fire safely tucked into a generous niche"" http://t.co/CxBVaOe2",HootSuite
7/9/12 13:01,222314478291791872,"New York, NY",MetropolisMag,@common_boston this years #design teams earn numerous rewards; #inspiration &amp; #community http://t.co/tldTLmsy,HootSuite
7/9/12 16:06,222361148140425217,"New York, NY",MetropolisMag,@NYChotelGM thanks for becoming a new print reader!,TweetDeck
7/9/12 20:32,222428076276056064,"New York, NY",MetropolisMag,Get MORE than 2 years of Metropolis for only $30 with our special Twitter offer: http://t.co/RO6nL19L,TweetDeck
7/9/12 21:01,222435325266509824,"New York, NY",MetropolisMag,@mouthsmart unfortunately the special is only for print right now. :(,TweetDeck
7/10/12 13:01,222676942837649408,"New York, NY",MetropolisMag,#Favela #Painters Paint #Philadelphia 2 Dutch artists &amp; a struggling city neighborhood @PhillyPainting @AncientGlass http://t.co/gVPH3zKX,HootSuite
6/25/12 0:28,217051591524626432,Philadelphia,Michael_Nutter,"Great work, my friend! RT @MayorSlyJames: @Michael_Nutter @metho__  Our curfew is in effect and, to date, no ... http://t.co/f7UDIhIs",UberSocial for BlackBerry
6/25/12 2:25,217081058133409793,Philadelphia,Michael_Nutter,We'll reinforce the message! RT @BobSchmidt7: @Michael_Nutter plenty of people on south st. after curfew who look under 18 mr. Mayor.,UberSocial for BlackBerry
6/25/12 3:11,217092677068529665,Philadelphia,Michael_Nutter,"It is citywide, same for everyone. RT @BionicDee: @Michael_Nutter @metho__ Make more sense make curfew citywide ... http://t.co/iZuDwX4h",UberSocial for BlackBerry
6/26/12 4:08,217469245716561920,Philadelphia,Michael_Nutter,Come out Tuesday for the Summer Fun Service Day at Francisville Rec Center from 11am-3pm. Service is a way of life! #phillysummer,UberSocial for BlackBerry
6/26/12 17:17,217667949450895360,Philadelphia,Michael_Nutter,Come to the Francisville Rec Center Summer Fun Service Day from 11am-3pm and kids under 18 can see The Amazing Spiderman free! #phillysummer,UberSocial for BlackBerry
6/26/12 22:18,217743559086981121,Philadelphia,Michael_Nutter,Come to the #PhillySummer Pop Up @ Kingsessing Rec on Friday. Show off your bball skills and you can win a $25 gift certificate to @RUVILLA,UberSocial for BlackBerry
6/30/12 16:50,219110793080344577,Philadelphia,Michael_Nutter,"Thank you SO MUCH, Kait! :-) RT @kaitpriv: Happy Birthday, @Michael_Nutter ! Good boss and great person. Since I ... http://t.co/6rykTCGz",UberSocial for BlackBerry
6/30/12 20:12,219161574072516608,Philadelphia,Michael_Nutter,"Thanks Ukee, best to you! RT @UkeeWashington: @Michael_Nutter Happy Birthday Mr. Mayor! Thx for being on Talk ... http://t.co/WXnwGhmv",UberSocial for BlackBerry
6/30/12 22:25,219194910719492096,Philadelphia,Michael_Nutter,"Always good @percystreet, BES was refreshing!! RT @percystreet: @Michael_Nutter As always, thanks for coming in! ... http://t.co/2lYlV3Ej",UberSocial for BlackBerry
6/30/12 22:39,219198436443041792,Philadelphia,Michael_Nutter,Thank you for the kindness. RT @AlisonLatta: Happy Birthday @Michael_Nutter! Here's to another year of great work/life accomplishments!!!,UberSocial for BlackBerry
6/30/12 22:52,219201812396392448,Philadelphia,Michael_Nutter,"Thanks for the wishes, and best to you in your new role! Go!!RT @DPBell: @Michael_Nutter you're the best! Hope you enjoyed your Birthday :-)",UberSocial for BlackBerry
7/1/12 2:17,219253409721757697,Philadelphia,Michael_Nutter,"Taste of Phila, Penn's Landing, great time, great fireworks!! Go Philly!!! http://t.co/nAlLxuhi",UberSocial for BlackBerry
7/1/12 2:32,219257202878328833,Philadelphia,Michael_Nutter,"Great show! RT @GStephanopoulos: The @ThisWeekABC roundtable tomorrow: @KeithOlbermann, @TerryMoran, ... http://t.co/IqiVchMK",UberSocial for BlackBerry
7/1/12 20:26,219527456590274560,Philadelphia,Michael_Nutter,We await your return! :-) RT @phillyluke: Time in the UK has flown by way too fast. Back to Philly tomorrow.,UberSocial for BlackBerry
7/5/12 16:20,220915055926063105,Philadelphia,Michael_Nutter,I'm proud that Muhammad Ali is the 2012 Liberty Medal award winner! Great for NCC and Phila! Smart choice. http://t.co/cs5xS6oM,UberSocial for BlackBerry
7/8/12 12:43,221947601199697921,Philadelphia,Michael_Nutter,"Sustained job growth for 28 months, and what will it take for the Republican Congress to cooperate with Pres ... http://t.co/tscehsmK",UberSocial for BlackBerry
7/8/12 12:45,221948067555971073,Philadelphia,Michael_Nutter,"Ron, everyone knows that Philly is one of the greatest bicycling cities in the world! RT @simsron: RT ... http://t.co/RVeZwyUy",UberSocial for BlackBerry
7/8/12 12:46,221948373006168064,Philadelphia,Michael_Nutter,Please keep our Officer and his family in your prayers. RT @KYWNewsradio: Alleged Drunk Driver Kills Philadelphia ... http://t.co/Vhe9lTJz,UberSocial for BlackBerry
7/8/12 12:48,221948845616136192,Philadelphia,Michael_Nutter,"How could we EVER have enough of you, Ali? :-) RT @AliVelshi: If you haven't had enough of me on TV, catch me all ... http://t.co/TO2pT9FR",UberSocial for BlackBerry
7/8/12 16:54,222010865036165120,Philadelphia,Michael_Nutter,"I just visited Officer Lorenzo's wife, Linda and their children, and their family members. Please pray for them and all our Police Officers.",UberSocial for BlackBerry
7/7/12 19:53,221693416218697728,"Columbus, Ohio",MichaelBColeman,"@_MJTheDJ you rocked it out, thanks man!",web
7/7/12 19:54,221693701804666880,"Columbus, Ohio",MichaelBColeman,"@JordanGFinke contact the green team in the Mayor's Office, don't want to miss you!",web
7/7/12 20:36,221704308012494850,"Columbus, Ohio",MichaelBColeman,@onealiquippa Hey there Mayor Walker! How's everything in Aliquippa?,web
7/7/12 23:02,221740881064116224,"Columbus, Ohio",MichaelBColeman,@HarryWatson00 columbusite sounds good to me!,Twitter for iPhone
7/7/12 23:11,221743262703157249,"Columbus, Ohio",MichaelBColeman,"Down at Bicentennial Park for a free concert featuring the Ohio Players, come by and join us. @OhioHomecoming",Twitter for iPhone
7/8/12 1:32,221778691456376832,"Columbus, Ohio",MichaelBColeman,@MrOH1O Thanks for coming out today man!,Twitter for iPhone
7/8/12 20:29,222064891471732736,"Columbus, Ohio",MichaelBColeman,@OhioHomecoming Congratulations on a fantastic weekend of great events for the city. We can't wait to see you guys back here next year!,web
7/8/12 20:30,222065071549976576,"Columbus, Ohio",MichaelBColeman,"@The614Life Photo coming soon, when is the deadline to submit a photo?",web
7/8/12 20:31,222065352870330370,"Columbus, Ohio",MichaelBColeman,@cudizone_live working on it.,web
7/9/12 13:24,222320386287730688,"Columbus, Ohio",MichaelBColeman,â€œ@mattgoshert: Hey Mayor Mike @MichaelBColeman the street lights are still out in SoHud.â€ù thanks for the update @ColumbusDPS,Twitter for iPhone
7/5/12 17:51,220938026971435008,"Dallas, TX",Mike_Rawlings,Dallas mayor announces pre-registration dates for annual Back to School Fair http://t.co/v3qsqfPZ via @sharethis,Tweet Button
7/5/12 20:41,220980855542263809,"Dallas, TX",Mike_Rawlings,Congrats to Texas Rangers' Yu Darvish for being added to AL All Star Squad. http://t.co/HWesodpG,web
7/6/12 13:11,221229932297207808,"Dallas, TX",Mike_Rawlings,@bryan_lindsey @DrMarderSkin @TonyStiles @toptenda Thanks for following!,web
7/6/12 14:50,221254919452241920,"Dallas, TX",Mike_Rawlings,"I'm at Dallas City Hall (Dallas, TX) http://t.co/Wz7WRqDh",foursquare
7/6/12 15:13,221260594987286529,"Dallas, TX",Mike_Rawlings,"Taste of Dallas coming up at Fair Park July 13-15th, featuring over 60 restaurants &amp; showcasing top chefs. http://t.co/OXqvlKHT",TweetDeck
7/6/12 20:13,221336107210637312,"Dallas, TX",Mike_Rawlings,Renovations at Dallas Love Field are coming along nicely. http://t.co/exrEXX2q,Instagram
7/8/12 22:24,222093771691667456,"Dallas, TX",Mike_Rawlings,Video: Mayor Rawlings addresses jobs panel at U.S. Conference of Mayors meeting in Orlando last month.,web
7/9/12 13:24,222320363537838083,"Dallas, TX",Mike_Rawlings,Thanks for following @LitWithLindsey @StateFairOfTX @RichardsonEDP @JennyDMiz @MetroplexTBC and @ToddWilliams73 It's nice to meet you!,web
7/9/12 13:29,222321470179770368,"Dallas, TX",Mike_Rawlings,Howdy @MetroplexTBC @susan_scox @OzzieDrives @MayorLawrence @TerillisDallas @RichardsonCoC Thanks for following!,web
7/9/12 13:30,222321857439875072,"Dallas, TX",Mike_Rawlings,@CBS11Andrea @mitziocourt @dotjenna Thanks for following! I look forward to hearing your thoughts on the City of #Dallas,web
7/9/12 14:33,222337767038918657,"Dallas, TX",Mike_Rawlings,Good Morning Dallas! #Dallas #Texas #summer #flag #morning http://t.co/azsf5nS7,Instagram
7/10/12 12:59,222676506386771968,"Dallas, TX",Mike_Rawlings,@LilaPartynSleep @DanieBoyd @fsantoni and @PCFordLincoln Good morning and thanks for following!,web
6/29/12 19:35,218789750281216003,New York City,MikeBloomberg,Today's bipartisan approval of the #Transportation Bill is a good step forward for our nation's infrastructure: http://t.co/jgtrgvdo,web
7/2/12 19:10,219870568055451648,New York City,MikeBloomberg,A critical component to fighting the #obesity crisis is making sure all NYers have access to fresh produce: http://t.co/HEUspNwr,HootSuite
7/2/12 19:20,219873098831368193,New York City,MikeBloomberg,The expansion of NYC's #HealthBucks will help low-income NYers affordably purchase fruits &amp; vegetables: http://t.co/HEUspNwr,HootSuite
7/4/12 16:33,220555892645576705,New York City,MikeBloomberg,Happy Independence Day #NYC! Have fun and be safe.,web
7/5/12 0:59,220683361105088512,New York City,MikeBloomberg,There's no place better than NYC to celebrate Independence Day! #Happy4th  (@ Macy's 4th Of July Fireworks 2012) http://t.co/y6WpFOFH,foursquare
7/5/12 15:45,220906141566246914,New York City,MikeBloomberg,The shooting of Police Officer Brian Groves is another result of Washington's allergy to helping keep our streets safe: http://t.co/lrVk7mI7,HootSuite
7/5/12 15:55,220908658375135233,New York City,MikeBloomberg,Why isn't Congress doing more to keep illegal #guns off the streets &amp; protect our police officers? http://t.co/lrVk7mI7,HootSuite
7/5/12 16:20,220915098716348417,New York City,MikeBloomberg,Kicking off the first day of the City's Summer Youth Employment Programs. Watch live: http://t.co/DghJSuJt http://t.co/WV72IE37,foursquare
7/5/12 18:20,220945163818762240,New York City,MikeBloomberg,NYC summer youth employment programs help keep kids in school &amp; increase graduation rates: http://t.co/KEYoTvPk,HootSuite
7/5/12 18:30,220947669361754113,New York City,MikeBloomberg,A new NYC summer youth employment program will help Career &amp; Technical Education high school students: http://t.co/KEYoTvPk,HootSuite
7/7/12 23:18,221744956639940608,New York City,MikeBloomberg,Congrats on 40 yrs on the air! MT @WCBSFM: .@MikeBloomberg dropped by the studio to wish us a Happy 40th + more! http://t.co/uY7DvQRw,web
7/8/12 16:48,222009319724560384,New York City,MikeBloomberg,The @BostonGlobeMag has it right: #NYC is beating #Boston in more than just sports http://t.co/gynb99ko cc: @AppSciNYC @CornellTechNYC,web
7/9/12 16:25,222365787460087808,New York City,MikeBloomberg,Developing housing that matches how NYers live today is critical for the City's future: http://t.co/aJqsbBUz,HootSuite
7/9/12 18:13,222393010627952640,New York City,MikeBloomberg,Proud to be among @Adweek's â€œThe Giversâ€ù portfolio of philanthropists making a difference: http://t.co/6v1hikIT,web
7/9/12 19:23,222410744174616576,New York City,MikeBloomberg,Listen to last week's radio address on @Soundcloud: NYC Providing Greater Access to Healthy Food http://t.co/SEDkjFvB,web
3/9/10 22:29,10241026028,New Orleans,MitchLandrieu,We announced the Transition New Orleans Education Task Force today. Share your ideas on moving this city forward... http://bit.ly/dpoaJ2,Facebook
3/9/10 22:55,10242040435,New Orleans,MitchLandrieu,"We announced the Transition New Orleans Education Task Force today, go to www.transitionneworleans.com to learn more.",web
3/12/10 19:33,10386484689,New Orleans,MitchLandrieu,"I posted 13 photos on Facebook in the album ""NOPD Task Force Community Meeting"" http://bit.ly/awLEKf",Facebook
10/10/10 19:10,26963110335,New Orleans,MitchLandrieu,Check out the city's new website: nola.gov,web
11/9/10 16:57,2042164653588480,New Orleans,MitchLandrieu,I had a great time with the undefeated Leman Chargers football team Saturday! The team was able to purchase... http://fb.me/NvmCFc4A,Facebook
12/1/10 2:13,9792238666129408,New Orleans,MitchLandrieu,Enjoyed the first Summit on economic opportunities for local businesses â€œPeople of New Orleans Rebuilding New... http://fb.me/NFWNJ8X5,Facebook
2/1/11 20:39,32538539262480384,New Orleans,MitchLandrieu,The City's Reuse Plan to return the Naval Support Activity â€œEast Bankâ€ù site to a use aligned with its original purpose approved by HUD,web
7/31/11 17:03,97713972161155072,New Orleans,MitchLandrieu,Today we announced the opening of urgent care services at the New Orleans East Hospital on the former Methodist Hospital Campus.,web
8/1/11 22:54,98164779864170497,New Orleans,MitchLandrieu,"Parking reminders issued regarding the AAU Junior Olympics events scheduled to take place at Tad Gormley through Saturday, August 6.",web
8/3/11 1:21,98564142671200257,New Orleans,MitchLandrieu,"Tomorrow I will report on the success of the City's summer youth programs, which include NORDC camps, JOB1 & other programs",web
8/3/11 21:46,98872308470530048,New Orleans,MitchLandrieu,I'm proud of the success of our summer recreation programs and the historic number of youth who were served by City programs this summer.,web
8/3/11 21:48,98872969094377472,New Orleans,MitchLandrieu,We doubled funding for recreation in 2011 and have completely revamped the summer jobs program.,web
8/3/11 21:49,98873061369057280,New Orleans,MitchLandrieu,"This year, our summer programs had opportunities for youth ages 4-21 with a new focus on teens.",web
8/8/11 22:10,100690394936913920,New Orleans,MitchLandrieu,The City has extended the operation of its cooling shelter at Allie Mae Williams Community Center-call the City's 311# for more information.,web
8/12/11 18:57,102091346365513728,New Orleans,MitchLandrieu,Danneel Playground has been fully re-opened. The City is committed to making sure that children have access to safe public green spaces.,web
8/19/11 19:51,104641562046242816,New Orleans,MitchLandrieu,Join the nation in remembering the 10th anniversary of 9/11 through service. Contact ServeNOLA at (504) 658-4974 or servenola@nola.gov,web
9/13/11 14:56,113626990120157184,New Orleans,MitchLandrieu,"Join me at the Crime Action Summit this Saturday, Sept. 17th from 10am-Noon at the Lakefront Arena. http://t.co/GnZKRZ5  #sosnola",web
9/30/11 21:03,119879987028439040,New Orleans,MitchLandrieu,"Today, we launched a program dedicated to helping homeowners improve the energy efficiency of their homes,... http://t.co/sMaJjWrG",Facebook
10/6/11 0:21,121741941573562369,New Orleans,MitchLandrieu,"Tomorrow, the City will hold its first citywide Neighborhood Watch training led by the New Orleans Police Department at 6 pm at Gallier Hall",web
6/27/12 2:25,217805872850681856,Detroit,modeld,"Kickstart the Hamtramck Festival, one of 313's premier street parties http://t.co/CAKcQA4t",Tweet Button
6/28/12 18:32,218411517882802177,Detroit,modeld,Quite Possibly The Coolest House in All Of Hamtramck http://t.co/68S6GT6w via @CurbedDetroit,Tweet Button
7/9/12 12:26,222305652339519490,"Philadelphia, Pa.",NextAmCity,URBAN NATION: Don't Kill the Office of Smart Growth http://t.co/q4CaS4mb by @badler,web
7/9/12 13:25,222320642912030720,"Philadelphia, Pa.",NextAmCity,"New, free #Forefront this week: What happens when Detroit outsources management of its most thriving neighborhood http://t.co/WjpQCJzA",web
